root,SKU,Price,Product Link,Product Rating,Rating Count,Source,Review Link,Brand,,
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,"Blue Tokai Coffee Roaster Kudiraipanjan Estate Medium Roast (Whole Beans, 250g)",,https://www.amazon.in/Blue-Tokai-Coffee-Roaster-Kudiraipanjan/dp/B08LD1HF5L/ref=sr_1_118?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510906&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-118,3.8 out of 5 stars,9,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roaster-Kudiraipanjan/product-reviews/B08LD1HF5L/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roaster-Kudiraipanjan/product-reviews/B08LD1HF5L/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,Blue Tokai Coffee Roasters Coffee Sampler Gift Bundle 6 Types of Coffee ( Whole Beans ),,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Sampler/dp/B09KH4M29J/ref=sr_1_119?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510906&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-119,,,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Sampler/product-reviews/B09KH4M29J/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Sampler/product-reviews/B09KH4M29J/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,Blue Tokai Coffee Roasters Harley Estate (Medium Roast) - 250 Gm (Moka Pot),,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Harley/dp/B088M86ZXX/ref=sr_1_120?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510906&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-120,4.1 out of 5 stars,11,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Harley/product-reviews/B088M86ZXX/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Harley/product-reviews/B088M86ZXX/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,Blue Tokai Coffee Roasters Harley Estate (Medium Roast) - 250 Gm (South Indian Filter),,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Harley/dp/B088M79QKY/ref=sr_1_121?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510914&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-121,4.0 out of 5 stars,1,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Harley/product-reviews/B088M79QKY/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Harley/product-reviews/B088M79QKY/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,Blue Tokai Coffee Roasters Hario French Press ( Grey ) + Attikan Estate (Medium Dark Roast) - 250g,,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Attikan/dp/B07PRF7G91/ref=sr_1_122?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510914&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-122,,,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Attikan/product-reviews/B07PRF7G91/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Attikan/product-reviews/B07PRF7G91/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,Blue Tokai Coffee Roasters BIBI PLANTATION AAA ( Medium Dark) 250g (Channi),,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Plantation/dp/B08BRS726N/ref=sr_1_123?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510914&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-123,3.9 out of 5 stars,15,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Plantation/product-reviews/B08BRS726N/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Plantation/product-reviews/B08BRS726N/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,"Blue Tokai Coffee Roaster Goorghully Estate (Pour Over, 250g)",,https://www.amazon.in/Blue-Tokai-Coffee-Roaster-Goorghully/dp/B08Q7LQF99/ref=sr_1_124?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510914&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-124,5.0 out of 5 stars,2,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roaster-Goorghully/product-reviews/B08Q7LQF99/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roaster-Goorghully/product-reviews/B08Q7LQF99/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,Blue Tokai Coffee Roasters Harley Estate (Medium Roast) - 250 Gm (Home Espresso),,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Harley/dp/B088M6TTRD/ref=sr_1_125?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510914&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-125,3.6 out of 5 stars,14,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Harley/product-reviews/B088M6TTRD/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Harley/product-reviews/B088M6TTRD/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,Blue Tokai Coffee Roasters Marvahulla Estate Arabica 250 Gm (French Press),,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Marvahulla/dp/B082W98H66/ref=sr_1_126?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510914&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-126,4.8 out of 5 stars,15,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Marvahulla/product-reviews/B082W98H66/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Marvahulla/product-reviews/B082W98H66/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,Blue Tokai Coffee Roasters Ratnagiri Estate Arabica Freshly Roasted (Light Roast) Coffee | Whole Bean 500 g,,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Ratnagiri/dp/B0947BHRWK/ref=sr_1_127?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510914&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-127,,,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Ratnagiri/product-reviews/B0947BHRWK/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Ratnagiri/product-reviews/B0947BHRWK/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,Blue Tokai Coffee Roasters Ratnagiri Estate Arabica Freshly Roasted (Light Roast) Coffee | Pourover 500 g,,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Ratnagiri/dp/B094782N56/ref=sr_1_128?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510914&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-128,,,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Ratnagiri/product-reviews/B094782N56/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Ratnagiri/product-reviews/B094782N56/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,Blue Tokai Coffee Roasters Cold Brew Coffee Blend Light (Whole Bean) 1000 g,,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Blend/dp/B096YF9XH9/ref=sr_1_129?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510914&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-129,,,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Blend/product-reviews/B096YF9XH9/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Blend/product-reviews/B096YF9XH9/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,Blue Tokai Coffee Roasters Cold Brew Coffee Blend Bold (Whole Bean),,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Blend/dp/B096XX7N5T/ref=sr_1_130?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510914&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-130,,,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Blend/product-reviews/B096XX7N5T/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Blend/product-reviews/B096XX7N5T/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,Blue Tokai Coffee Thogarihunkal Estate HSD Arabica - 250 gm (Freshly Roasted) (Home Espresso),,https://www.amazon.in/Blue-Tokai-Coffee-Thogarihunkal-Arabica/dp/B07XM7TJP6/ref=sr_1_131?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510914&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-131,5.0 out of 5 stars,1,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Thogarihunkal-Arabica/product-reviews/B07XM7TJP6/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Thogarihunkal-Arabica/product-reviews/B07XM7TJP6/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,Blue Tokai Coffee Roasters French Press Festive Bundle French Roast Coffee French Press Grind 250g with 1 Glass Candle & 1 French press,,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Festive/dp/B09KH79BMJ/ref=sr_1_132?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510914&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-132,,,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Festive/product-reviews/B09KH79BMJ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Festive/product-reviews/B09KH79BMJ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,Blue Tokai Coffee Roasters Bynemara Estate - Medium Dark Roast Arabica Coffee - 250 Gm (French Press),,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Bynemara/dp/B07FCD8NHM/ref=sr_1_133?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510914&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-133,4.5 out of 5 stars,9,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Bynemara/product-reviews/B07FCD8NHM/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Bynemara/product-reviews/B07FCD8NHM/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,"Blue Tokai Coffee Roaster Bettadakhan Estate (Light Roast) (French Press, 250g)",,https://www.amazon.in/Blue-Tokai-Coffee-Roaster-Bettadakhan/dp/B08Q3HC9WT/ref=sr_1_134?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510914&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-134,5.0 out of 5 stars,2,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roaster-Bettadakhan/product-reviews/B08Q3HC9WT/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roaster-Bettadakhan/product-reviews/B08Q3HC9WT/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,Blue Tokai Coffee Roasters - Teal Ceramic Cups Gift Box with Attikan Coffee and Coconut Shell Candles,,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Chocolate/dp/B084GPFHGF/ref=sr_1_135?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510914&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-135,4.0 out of 5 stars,2,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Chocolate/product-reviews/B084GPFHGF/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Chocolate/product-reviews/B084GPFHGF/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,"Blue Tokai Coffee Roasters GIFT - 4 PACK OF COFFEE (75G EACH) with Ceramic Pour Over - Attikan Estate, Vienna Roast, Silver Oak Blend and Seethargundu",,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Gift/dp/B084JQHM6H/ref=sr_1_136?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510914&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-136,,,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Gift/product-reviews/B084JQHM6H/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Gift/product-reviews/B084JQHM6H/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Blue+Tokai&i=grocery&rh=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&dc&crid=2P337WX49NWH1&qid=1654510471&rnid=1318483031&sprefix=blue+tokai%2Cgrocery%2C428&ref=sr_nr_p_n_availability_2&ds=v1%3AfFic54J7jcsfdGih9QvLcPsROJSCzBySrQSuhzX4AX8,Blue Tokai Coffee Roasters Barrel Aged Blend 250 G (Coffee Filter),,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Barrel/dp/B085GC6CWN/ref=sr_1_137?crid=2P337WX49NWH1&keywords=Blue+Tokai&qid=1654510914&refinements=p_89%3ABlue+Tokai+Coffee+Roasters%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=blue+tokai%2Cgrocery%2C428&sr=1-137,5.0 out of 5 stars,3,Amazon,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Barrel/product-reviews/B085GC6CWN/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Blue Tokai,|,https://www.amazon.in/Blue-Tokai-Coffee-Roasters-Barrel/product-reviews/B085GC6CWN/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
